VehID,Time,Position,Speed
5,4429,20.1500232,6.7811904
5,4430,21.72565632,7.11805536
5,4431,23.42942736,5.89897728
5,4432,25.0915932,5.62246272
5,4433,26.615136,5.4864
5,4434,28.14041616,5.44580064
5,4435,29.38750536,2.52593856
5,4436,29.600652,0
5,4437,29.600652,0
5,4438,29.65664376,0.5047488
5,4439,29.7512232,0
5,4440,29.82349128,0.50255424
5,4441,29.9033184,0
5,4442,30.02999328,1.02156768
5,4443,30.35238024,1.19384064
5,4444,30.6866544,1.06326432
5,4445,30.98227992,0.72859392
5,4446,31.0298592,0
5,4447,31.0298592,0
5,4448,31.0298592,0
5,4449,31.0298592,0
5,4450,31.0298592,0
5,4451,31.09526928,0.64410336
5,4452,31.3569096,0.987552
5,4453,31.6312296,0.987552
5,4454,31.9055496,0.987552
5,4455,32.18014392,0.98864928
5,4456,32.37750192,0.72639936
5,4457,33.05501136,3.82621536
5,4458,34.37357616,5.44580064
5,4459,35.9060496,5.56759872
5,4460,37.46244984,5.6071008
5,4461,39.02089224,5.6071008
5,4462,40.57936512,5.6071008
5,4463,42.13777704,5.6071008
5,4464,43.69618896,5.61039264
5,4465,45.26014824,5.63124096
5,4466,46.81990128,5.61039264
5,4467,48.3783132,5.60929536
5,4468,49.9367556,5.60929536
5,4469,51.49522848,5.60819808
5,4470,53.0536404,5.60929536
5,4471,54.6120828,5.6071008
5,4472,56.17049472,5.6071008
5,4473,57.7289676,5.6071008
5,4474,59.28741,5.6071008
5,4475,60.8458524,5.6071008
5,4476,62.40469104,5.61697632
5,4477,63.9648708,5.60819808
5,4478,65.5233132,5.6071008
5,4479,68.31244656,22.49314272
5,4480,73.43534208,3.5222688
5,4481,73.542144,0
5,4482,73.5724716,0.91183968
5,4483,74.50125816,4.36497984
5,4484,75.39977808,2.70369792
5,4485,76.00565952,1.4209776
5,4486,76.172568,0.01426464
5,4487,76.172568,0
5,4488,76.33484352,0.92281248
5,4489,76.4410968,0
5,4490,76.4410968,0
5,4491,76.4410968,0
5,4492,76.4410968,0
5,4493,76.44319992,0.0109728
5,4494,76.4450592,0
5,4495,76.46462736,0.77797152
5,4496,77.855064,8.60706432
5,4497,80.44065192,11.78368992
5,4498,84.83093016,17.83738368
5,4499,89.62299576,15.24560832
5,4500,93.41641464,14.06822688
5,4501,97.7229948,16.41860064
5,4502,102.36515976,17.48735136
5,4503,107.4424572,19.19910816
5,4504,112.90499136,19.47342816
5,4505,118.51440864,20.63215584
5,4506,124.28119416,20.61130752
5,4507,129.36574584,16.51845312
5,4508,134.13345792,17.32495392
5,4509,138.75538416,16.46139456
5,4510,142.92410328,12.88426176
5,4511,146.26830792,11.86269408
5,4512,149.47815672,11.10886272
5,4513,152.52576048,10.9728
5,4514,155.57369952,10.96621632
5,4515,158.71310904,11.52802368
5,4516,161.82133752,10.91354688
5,4517,164.83824792,10.91354688
5,4518,167.88707088,10.92122784
5,4519,170.53282632,8.51818464
5,4520,172.8295248,8.53574112
5,4521,175.79931312,12.3553728
5,4522,179.32914096,12.39597216
5,4523,182.73573816,12.02838336
5,4524,185.98341264,12.54520224
5,4525,190.27554528,18.93027456
5,4526,196.0440072,21.2433408
5,4527,201.93603504,21.17969856
5,4528,207.81513936,20.43903456
5,4529,211.01310096,3.56725728
5,4530,213.50810232,14.0616432
5,4531,217.45017216,14.23281888
5,4532,221.28757368,12.48375456
5,4533,224.38159848,10.82027808
5,4534,227.4243864,10.9728
5,4535,230.440992,10.02145824
5,4536,232.53121896,5.61697632
5,4537,233.8251864,3.83609088
5,4538,235.12009872,5.48859456
5,4539,236.64461688,5.47871904
5,4540,238.492284,9.05256
5,4541,241.4134872,10.84002912
5,4542,244.44905136,10.50535872
5,4543,246.6650388,5.67952128
5,4544,248.1876672,5.4864
5,4545,249.7116672,5.4864
5,4546,251.23548432,5.48420544
5,4547,252.97671528,8.09463456
5,4548,255.71125896,10.89708768
5,4549,259.31914608,14.8736304
5,4550,263.48567064,15.02286048
5,4551,267.65990664,14.84510112
5,4552,271.80701544,15.34984992
5,4553,276.08223168,14.86704672
5,4554,279.99732672,12.8875536
5,4555,283.19906784,10.97060544
5,4556,286.2471288,10.9728
5,4557,289.29640896,10.93768704
5,4558,291.97618008,7.44394752
