VehID,Time,Position,Speed
7,4539,24.4230144,55.885842
7,4540,38.39544264,56.3343552
7,4541,53.38855464,48.13877088
7,4542,65.48884032,42.46802784
7,4543,77.60838936,44.62528032
7,4544,90.03889536,44.467272
7,4545,101.6366268,38.78775072
7,4546,112.26082704,38.23691616
7,4547,122.88691704,38.15462016
7,4548,133.39895088,37.60268832
7,4549,143.82442152,37.48089024
7,4550,154.23693816,37.4611392
7,4551,164.52201792,36.54929952
7,4552,174.65683128,36.30570336
7,4553,184.13510544,31.7168784
7,4554,192.82666032,31.50071424
7,4555,202.22288232,36.30680064
7,4556,212.69068968,38.76361056
7,4557,223.42653816,38.27751552
7,4558,233.95420824,37.98893088
7,4559,244.60468224,38.39821632
7,4560,255.2713716,38.41687008
7,4561,265.93598832,38.24679168
7,4562,276.0402912,34.19563392
7,4563,285.4956444,34.15284
7,4564,294.7665936,32.78892096
7,4565,304.06783992,35.38289088
7,4566,314.4876108,38.42784288
7,4567,326.03303856,46.47858624
7,4568,339.11825496,46.05723072
7,4569,352.03711152,46.44566784
7,4570,365.00604672,47.94235776
7,4571,378.73935936,51.85855008
7,4572,393.87868392,54.1562544
7,4573,408.36915024,52.12409184
7,4574,422.7615624,50.33662272
7,4575,436.51999056,49.37430816
7,4576,450.15887616,48.82566816
7,4577,463.81047192,49.72214592
7,4578,477.71749008,48.91893696
7,4579,490.62445944,44.46836928
7,4580,498.5518096,43.2657504
13,4540,21.29198688,54.918864
13,4541,32.721804,55.4510448
13,4542,48.13331496,53.93021472
13,4543,61.92176592,47.0294208
13,4544,74.66155248,44.48482848
13,4545,86.85080928,42.81367104
13,4546,98.71536264,43.15273056
13,4547,110.33235744,40.09351392
13,4548,121.20945024,38.54086272
13,4549,131.86117392,38.42455104
13,4550,142.5432252,38.39821632
13,4551,153.209244,38.4048
13,4552,163.76833896,36.4735872
13,4553,173.29087008,33.59651904
13,4554,182.8842672,34.90557408
13,4555,192.69465144,35.64952992
13,4556,202.5648984,36.01492416
13,4557,212.93157312,37.91321856
13,4558,222.86829696,33.55921152
13,4559,232.12842576,33.4725264
13,4560,241.50038568,34.96263264
13,4561,251.76736032,38.2621536
13,4562,262.43603088,38.36200608
13,4563,272.78834952,35.30827584
13,4564,282.1490928,32.96668032
13,4565,292.10285496,39.69300672
13,4566,302.38260072,33.14114784
13,4567,311.5432428,33.77318112
