VehID,Time,Position,Speed
10,4476,57.4323591,7.2297036
10,4477,59.23958688,7.2310752
10,4478,61.24776168,7.2310752
10,4479,63.25785672,7.23875616
10,4480,65.26670208,7.2310752
10,4481,67.07629968,4.58224128
10,4482,68.70149328,9.16009344
10,4483,71.44676592,8.4929472
10,4484,72.98530488,5.05407168
10,4485,74.87125488,6.638544
10,4486,76.35023592,5.22963648
10,4487,78.10451232,6.68133792
10,4488,80.076294,7.57232928
10,4489,82.20949776,7.67218176
10,4490,84.30850296,7.4285856
10,4491,86.36547624,7.44394752
10,4492,88.572594,8.50172544
10,4493,90.9602448,8.59938336
10,4494,93.31973208,8.33054976
10,4495,95.8326252,9.94245408
10,4496,98.6261172,10.0620576
10,4497,101.42162088,9.92599488
10,4498,104.09913648,10.76760864
10,4499,107.62756224,13.30561728
10,4500,111.02970936,11.10666816
10,4501,114.12217968,11.51924544
10,4502,117.11994864,9.42234336
10,4503,119.55075912,8.50501728
10,4504,121.84870728,7.88505408
10,4505,123.98883,7.68096
10,4506,126.12145464,7.68096
10,4507,128.57506416,11.39964192
10,4508,132.56547528,16.55027424
10,4509,137.23799832,16.46578368
10,4510,141.68929752,15.39593568
10,4511,146.05951992,16.31984544
10,4512,150.62280264,16.28144064
10,4513,154.74891072,13.0795776
10,4514,157.8728364,8.90332992
10,4515,159.8762868,6.78557952
10,4516,161.8390464,7.13232
10,4517,163.79016264,6.97650624
10,4518,165.7583172,7.13122272
10,4519,167.85354288,8.23069728
10,4520,170.22860544,8.5917024
10,4521,172.61680488,8.58950784
10,4522,174.7009968,6.57380448
10,4523,176.91158928,9.93477312
10,4524,179.92203792,10.98487008
10,4525,183.02956536,11.576304
10,4526,186.72614928,15.80961024
10,4527,191.78329944,19.27482048
10,4528,196.75260624,16.68523968
10,4529,201.32155824,16.37470944
10,4530,205.87880592,16.23206304
10,4531,208.31556,13.3648704
11,4485,21.23200224,7.36055424
11,4486,23.05940016,6.58368
11,4487,25.01670384,7.13232
11,4488,26.99793432,7.13122272
11,4489,29.1161724,8.94502656
11,4490,31.92005808,10.39453344
11,4491,34.79996088,10.396728
11,4492,37.45860936,7.50978432
11,4493,39.09642168,5.48749728
11,4494,40.6203912,5.4864
11,4495,42.08620488,4.35400704
11,4496,42.9457104,2.91437568
11,4497,43.79421264,3.70770912
11,4498,45.19937112,5.51712384
11,4499,46.72510848,5.4864
11,4500,48.29424936,6.03394272
11,4501,49.92605712,5.4864
11,4502,51.49010784,6.8415408
11,4503,54.46840008,13.6666224
11,4504,58.29745008,13.7763504
11,4505,62.12549424,13.76866944
11,4506,65.87770416,13.2167376
11,4507,69.5337192,12.8710944
11,4508,73.20933288,14.97567744
11,4509,77.7631668,16.90250112
11,4510,82.87213296,19.9924416
11,4511,88.50715344,19.92770208
11,4512,93.15529248,13.606272
11,4513,97.0077816,15.30925056
11,4514,101.78463768,17.92736064
11,4515,106.6415952,17.04295296
11,4516,111.25699872,16.46029728
11,4517,115.86405072,16.29789984
11,4518,120.21674712,14.79901536
11,4519,123.9760284,12.3882912
11,4520,127.29292296,11.24602272
11,4521,130.27600056,11.05729056
11,4522,133.59228552,12.10190112
11,4523,136.70472024,10.9728
11,4524,139.75272024,10.9728
11,4525,142.7715204,10.47134304
11,4526,145.53035664,9.67691232
11,4527,147.95208408,6.9073776
11,4528,149.554692,5.4864
11,4529,151.0773204,5.67952128
11,4530,153.29327736,10.50535872
11,4531,156.49218384,13.43838816
11,4532,160.8325968,16.42408704
11,4533,165.36570432,16.33959648
11,4534,170.16560328,19.47891456
11,4535,176.11121496,22.43169504
11,4536,182.99100816,25.80363648
11,4537,189.51449016,21.9894912
11,4538,195.61302,21.9456
11,4539,201.60901512,19.37577024
11,4540,205.10552832,7.38908352
11,4541,207.08636256,7.13232
11,4542,209.067654,7.13232
11,4543,211.041996,6.78887136
11,4544,212.63387496,4.94983008
11,4545,214.00196976,4.88399328
11,4546,215.3555256,4.91910624
11,4547,216.72615024,4.93776
11,4548,218.09680536,4.93776
11,4549,219.5005008,6.09100128
11,4550,221.98882704,10.77638688
11,4551,224.97903696,11.38208544
11,4552,228.85950672,16.26607872
11,4553,233.4329088,16.4592
11,4554,238.00347624,16.36922304
11,4555,242.52865896,16.36922304
11,4556,246.959628,15.09528096
11,4557,250.66453296,11.56313664
11,4558,254.27961336,15.4003248
11,4559,258.67742016,15.8172912
11,4560,263.10357336,15.8995872
11,4561,267.71699568,18.55939392
11,4562,273.77129904,25.264872
11,4563,281.52138768,30.45281184
11,4564,290.7676176,34.56761184
11,4565,300.36122808,35.21281248
11,4566,310.02408912,33.494472
11,4567,319.21969176,33.78744576
11,4568,329.32234872,37.85725728
11,4569,339.07302264,31.875984
11,4570,347.30759088,27.28057536
11,4571,354.54079968,25.25170464
11,4572,360.95921712,21.53631456
11,4573,366.90997992,20.07693216
11,4574,372.11221488,18.87102144
11,4575,377.4291156,18.35968896
11,4576,381.56049672,12.53532672
11,4577,385.27738032,13.88278656
11,4578,389.1524856,13.87400832
11,4579,392.98598568,13.79500416
11,4580,396.89254632,14.99762304
11,4581,401.35366008,16.46029728
11,4582,405.92962248,16.72693632
11,4583,410.99228952,20.02974912
11,4584,416.84060904,21.62409696
11,4585,423.14466552,24.0798096
11,4586,429.95191632,24.524208
11,4587,436.76267232,24.4638576
11,4588,443.4353844,23.13944064
11,4589,449.83380696,23.96130336
11,4590,456.8196096,26.10538848
11,4591,463.94238936,23.18442912
11,4592,469.91973072,21.9126816
11,4593,476.10180624,22.22321184
11,4594,481.87252368,17.86481568
11,4595,486.58939512,17.20315584
11,4596,491.34579912,16.81142688
