VehID,Time,Position,Speed
2,32,20.972907,15.691104
2,33,23.93667552,12.54410496
2,34,26.8291056,8.05513248
2,35,28.5538164,5.67074304
2,36,30.1285656,5.67513216
2,37,31.45301304,2.75636736
2,38,31.87702032,2.0354544
2,39,33.17619984,7.55587008
2,40,36.50022672,15.6856176
2,41,40.99435032,16.4482272
2,42,46.00706064,20.29090176
2,43,52.68282072,28.22643072
2,44,61.51632096,35.20842336
2,45,70.67931,28.04757408
2,46,77.91193968,26.3127744
2,47,85.7580708,30.7732176
2,48,94.7940192,33.8949792
2,49,104.93121,39.27384576
2,50,116.1921984,40.4402544
2,51,127.22010624,39.13558848
2,52,137.9226096,38.43881568
2,53,148.89659832,40.46439456
2,54,160.04188464,39.38576832
2,55,171.38519952,42.75880704
2,56,183.45741312,43.89558912
2,57,195.70449048,45.1311264
2,58,208.79388264,49.23605088
2,59,223.00688952,52.13067552
2,60,237.6040968,54.40972608
2,61,253.50374496,58.41589536
2,62,269.63839392,58.42686816
2,63,286.74124008,64.95787872
2,64,304.87053072,65.151
2,65,323.58518976,71.6084928
2,66,343.84003368,71.01705888
2,67,363.38938752,70.76248992
2,68,383.32281984,75.01774176
2,69,404.14626816,71.64360576
2,70,423.94348536,72.60043392
2,71,444.68180304,76.77229248
2,72,466.45421568,80.40977568
2,73,488.91334272,79.38052704
2,74,500.9442864,78.6969216
12,47,24.2327176,40.0360896
12,48,31.71224544,41.86342656
12,49,43.16361192,41.28186816
12,50,55.21811664,46.30192416
12,51,68.91159192,50.79199392
12,52,83.1302376,52.83183744
12,53,98.02767288,49.31395776
12,54,110.263686,43.99214976
12,55,123.6872304,51.1661664
12,56,137.54243256,48.83334912
12,57,151.2289584,49.49391168
12,58,165.04871232,50.80735584
12,59,179.3842488,51.58203552
12,60,194.58438096,59.28274656
12,61,211.72447368,63.26258112
12,62,229.83233688,67.4607744
12,63,249.13111464,69.89454144
12,64,268.27679136,69.9351408
12,65,288.45939768,73.40693472
12,66,308.40682032,71.57228256
12,67,329.17260048,76.78984896
12,68,350.17475304,75.04627104
12,69,370.99228824,74.92886208
12,70,391.99892136,76.42445472
12,71,413.35897008,78.1921728
12,72,435.78877536,82.27076256
12,73,458.06877144,76.87433952
12,74,478.99490688,75.0594384
12,75,495.957497142857,65.9982569142857
17,36,21.19134192,7.92675072
17,37,23.15187648,5.3602128
17,38,24.17941824,2.51496576
17,39,24.90374496,3.1930848
17,40,26.02083696,5.50395648
17,41,28.76705448,13.63480128
17,42,32.6838564,14.68270368
17,43,37.17548064,18.42991488
17,44,43.37831304,23.85815904
17,45,49.08444336,20.46098016
17,46,56.6423556,32.64517728
17,47,65.8639272,31.875984
17,48,73.95127704,27.37823328
17,49,81.33377688,25.92104544
17,50,88.26419736,26.2579104
17,51,96.65534136,32.16786048
17,52,105.9455844,35.0965008
17,53,116.07143664,38.71862208
17,54,127.48918368,41.80417344
17,55,139.22712312,42.96290112
17,56,151.08637296,41.95669536
17,57,162.72793464,42.24418272
17,58,174.580296,44.0448192
17,59,187.80803688,49.87027872
17,60,201.29635128,48.74008032
17,61,216.00801096,55.37642976
17,62,230.65453488,51.30991008
17,63,245.5801032,56.56917312
17,64,262.14147216,61.4367072
17,65,279.01690704,60.51828384
17,66,296.38529496,64.69233696
17,67,314.51284824,65.49444864
17,68,333.43602096,69.17911488
17,69,351.54492048,62.8686576
17,70,369.05464416,63.54458208
17,71,387.75537384,70.96548672
17,72,406.88931576,66.55442112
17,73,425.7310764,69.54231456
17,74,445.60461552,72.88024032
17,75,465.9936324,75.0758976
17,76,486.52203432,70.66702656
17,77,498.8075368,65.672208
25,43,20.2841352,17.4906432
25,44,22.71579912,18.15559488
25,45,28.00115304,21.0897216
25,46,34.16622072,21.82928832
25,47,40.39130352,24.26305536
25,48,47.2238832,22.9276656
25,49,54.29993712,32.64078816
25,50,64.74323856,38.33128224
25,51,74.62781112,32.9897232
25,52,83.55586032,32.09434272
25,53,92.64392952,33.39461952
25,54,102.39475584,36.2486448
25,55,112.57922112,37.60817472
25,56,123.14563128,37.79910144
25,57,133.6904616,38.50136064
25,58,144.57557064,39.72811968
25,59,155.55068712,39.36272544
25,60,166.82789088,43.03312704
25,61,179.37614112,46.09563552
25,62,192.217548,47.25216864
25,63,205.98161496,50.96646144
25,64,220.143324,51.50742048
25,65,234.8660784,54.59955552
25,66,250.41136608,57.64670208
25,67,266.81350752,59.5932768
25,68,283.40051016,60.50840832
25,69,301.0192608,65.64038688
25,70,319.47468744,69.2658
25,71,339.11417064,68.41979712
25,72,357.62482704,66.2647392
25,73,376.03154664,68.0752512
25,74,395.81321904,70.70762592
25,75,414.67479168,68.31006912
25,76,434.22701064,71.46036
25,77,454.45082592,74.78182656
25,78,475.70321928,76.86885312
25,79,494.5428387,74.724768
39,47,21.9994625142857,25.017984
39,48,28.05171936,26.45980992
39,49,35.52526296,26.88336
39,50,42.71643984,25.86727872
39,51,50.484024,30.81601152
39,52,60.36969384,38.64839616
39,53,70.781418,35.8371648
39,54,80.7188124,35.27974656
39,55,90.3501876,34.49080224
39,56,99.84208632,34.83205632
39,57,109.84129416,37.34373024
39,58,120.68001264,40.27127328
39,59,131.84297736,39.95635392
39,60,143.04574896,40.45012992
39,61,154.12385736,39.50208
39,62,165.21754104,40.89452832
39,63,177.05451,43.8582816
39,64,189.2491008,43.88900544
39,65,201.7733328,48.07403136
39,66,216.31662096,53.63285184
39,67,231.14663448,56.43749952
39,68,247.65298704,60.46232256
39,69,264.62665896,61.2446832
39,70,281.4603972,60.38661024
39,71,298.45016256,62.64481248
39,72,316.4485416,67.45857984
39,73,336.03840336,70.15898592
39,74,354.80481744,66.92530176
39,75,373.48082784,69.39857088
39,76,394.05516312,75.6794016
39,77,414.27949656,71.32539456
39,78,434.00468952,70.07559264
39,79,453.07492824,67.5595296
39,80,472.32771168,71.65567584
39,81,491.77584144,68.16961728
44,28,23.09887176,28.82664288
44,29,30.91537632,26.4060432
44,30,36.86930904,16.45481088
44,31,40.5729948,10.90476864
44,32,43.53802824,10.20689856
44,33,45.63764304,5.1462432
44,34,47.0080848,4.93776
44,35,48.37413744,4.60967328
44,36,49.32450384,2.78818848
44,37,50.655474,7.84664928
44,38,54.32090736,18.8841888
44,39,60.1242384,21.2433408
44,40,66.02239272,20.820888
44,41,71.36410416,18.5495184
44,42,76.91850504,21.23456256
44,43,83.44643712,27.13134528
44,44,91.590876,29.94257664
44,45,99.95361264,30.15654624
44,46,108.7249032,34.46446752
44,47,118.5172128,33.75562464
44,48,127.6577076,33.3682848
44,49,137.23333488,34.39204704
44,50,142.3571448,31.8320928
47,49,20.0538588,25.2154944
47,50,24.21733536,25.31644416
47,51,31.61458752,28.1013408
47,52,39.61860504,29.00549952
47,53,48.17004336,35.29181664
47,54,59.08066416,40.7529792
47,55,69.97083288,36.16305696
47,56,79.81639104,35.60344416
47,57,89.45191152,34.30865376
47,58,98.97136416,34.0870032
47,59,108.31592256,33.32329632
47,60,117.92885736,36.67000032
47,61,128.13453672,36.3858048
47,62,138.10478856,35.32802688
47,63,148.33293168,38.26544544
47,64,159.00023064,38.39163264
47,65,169.66621896,38.70874656
47,66,181.03044312,43.31293344
47,67,193.21183608,43.89558912
47,68,205.552548,46.73534976
47,69,219.32170512,50.57802432
47,70,233.68363728,52.834032
47,71,248.2810884,53.63943552
47,72,263.89154232,57.4316352
47,73,279.93953664,59.44843584
47,74,297.11273064,63.5709168
47,75,315.25384752,67.9271184
47,76,335.4610512,74.78402112
47,77,355.6758444,71.38464768
47,78,375.33459096,71.10045216
47,79,395.0800836,70.35100992
47,80,414.527238,70.00756128
47,81,433.97274648,70.28736768
47,82,453.9755208,73.57920768
47,83,474.45256392,73.71636768
47,84,494.92466928,73.68893568
64,54,21.95955984,20.354544
64,55,30.28831128,36.79618752
64,56,40.92820872,39.4252704
64,57,51.87961176,39.4252704
64,58,62.54416752,32.91620544
64,59,70.95707424,37.15170624
64,60,82.612992,39.26287296
64,61,92.26926936,32.5947024
64,62,101.60117856,35.06577696
64,63,111.32429856,34.57309824
64,64,120.92714448,34.44471648
64,65,130.20970656,33.24648672
64,66,139.9219452,35.70768576
64,67,149.93038848,37.25046144
64,68,160.52374296,38.38614624
64,69,171.18622608,38.43881568
64,70,182.15268624,40.63008384
64,71,192.87128304,38.624256
64,72,204.64643856,44.19404928
64,73,217.15146816,45.11356992
64,74,229.44609432,43.87803264
64,75,241.68256464,44.8458336
64,76,254.4552696,46.18670976
64,77,267.12803064,45.38788992
64,78,279.72940752,44.9391024
64,79,292.02516144,44.48263392
64,80,304.96187928,48.51842976
64,81,318.73131072,52.11750816
64,82,334.4413428,58.26117888
64,83,350.67934944,59.74579872
64,84,367.48525944,60.99340608
64,85,385.54429368,69.99878304
64,86,404.60130408,66.24498816
64,87,423.58052952,70.99291872
64,88,443.69498256,74.15089056
64,89,464.63931456,77.10806016
64,90,486.33555768,74.90691648
64,91,499.0220144,65.781936
70,55,19.9790304,18.2038752
70,56,21.71672568,17.71119648
70,57,27.27036456,28.83871296
70,58,37.20547296,37.93406688
70,59,47.78017368,38.06244864
70,60,58.35447816,37.95162336
70,61,67.77925992,32.62542624
70,62,78.5891748,41.1260544
70,63,89.00181336,35.48932704
70,64,99.09514344,37.96698528
70,65,109.87220088,38.53427904
70,66,120.62575824,39.21239808
70,67,131.2893996,37.95930432
70,68,142.03103928,40.12314048
70,69,153.34146624,39.28042944
70,70,163.97730984,37.02112992
70,71,173.56049616,33.47142912
70,72,183.472074,36.80167392
70,73,193.71585336,38.15571744
70,74,205.05301128,43.26136128
70,75,217.6883124,47.12049504
70,76,230.31654216,44.5715136
70,77,242.7169644,44.25001056
70,78,255.22159776,46.86153696
70,79,268.7028408,49.59047232
70,80,282.6169608,48.01916736
70,81,295.09510704,44.23355136
70,82,308.09619864,49.03085952
70,83,321.84694584,51.69724992
70,84,336.83475432,53.1412704
70,85,351.16087248,52.37427168
70,86,366.20339256,54.85631904
70,87,381.89858088,60.56875872
70,88,399.41504064,62.17407936
70,89,416.6439216,63.9220464
70,90,434.94557664,66.89238336
70,91,453.66093672,68.36822496
70,92,473.16289416,70.64617824
70,93,492.01611528,65.44946016
80,59,21.5050116,31.656528
80,60,28.58152272,32.6221344
80,61,37.73640408,32.96009664
80,62,47.03326128,35.34009696
80,63,58.07927424,42.92669088
80,64,69.65009184,39.37369824
80,65,80.2422576,37.97905536
80,66,90.95622144,38.93039712
80,67,101.87796744,39.48891264
80,68,112.83281472,40.09022208
80,69,124.04345016,39.39454656
80,70,134.67926328,37.03100544
80,71,144.670272,36.10929024
80,72,154.7242524,36.39458304
80,73,165.09741936,38.12060448
80,74,175.88797944,39.6337536
80,75,187.14150024,41.84148096
80,76,199.1531196,43.94825856
80,77,211.95697512,48.71813472
80,78,225.05432256,45.1366128
80,79,237.66880584,46.2448656
80,80,251.03873592,50.282856
80,81,265.50679944,52.5432528
80,82,280.31361768,54.68185152
80,83,295.68285288,55.8405792
80,84,311.05958616,54.84424896
80,85,326.88724056,59.58998496
80,86,342.89500128,55.26011808
80,87,358.37448264,55.63538784
80,88,373.8559452,57.45248352
80,89,391.01460024,64.56834432
80,90,408.37445376,61.31161728
80,91,425.72013408,63.83316672
80,92,443.65938192,65.0083536
80,93,461.95012512,66.91103712
80,94,480.90015072,67.56721056
80,95,495.5892044,65.845944
92,62,18.0865272,36.2541312
92,63,25.726644,37.69815168
92,64,36.60666288,40.23835488
92,65,47.79815688,39.30676416
92,66,58.89549816,43.10225568
92,67,71.74028832,47.50564032
92,68,84.53073264,42.86195136
92,69,96.69069816,45.9924912
92,70,108.60158112,40.99328352
92,71,120.46393992,44.06018112
92,72,132.67419744,41.94133344
92,73,143.44061736,36.5229648
92,74,153.31065096,34.91874144
92,75,162.9690924,35.43446304
92,76,173.31973464,38.60340768
92,77,184.66640232,43.01666784
92,78,196.7165484,43.7375808
92,79,209.07917544,45.63806976
92,80,221.91677232,46.33155072
92,81,235.0760856,49.04512416
92,82,248.74127544,48.26276352
