VehID,Time,Position,Speed
291,3637,19.6745352,35.5628448
291,3638,25.3409196,35.93592
291,3639,35.1029016,33.10603488
291,3640,43.63434504,29.04939072
291,3641,51.29972976,26.92395936
291,3642,59.15963784,28.91552256
291,3643,67.11183936,27.02271456
291,3644,73.776078,22.55568768
291,3645,80.10729216,22.46351616
291,3646,86.38729992,23.53775328
291,3647,93.0187116,24.07322592
291,3648,100.09382064,26.68914144
291,3649,107.63655384,27.42980544
291,3650,115.4271504,29.9337984
291,3651,124.36367304,33.63931296
291,3652,134.21206584,37.36677312
291,3653,144.66070128,37.33824384
291,3654,155.19001728,38.40589728
291,3655,165.85423776,38.42016192
291,3656,176.91097968,41.6362896
291,3657,188.66949312,42.52618368
291,3658,200.48817408,42.90035616
291,3659,212.73509904,44.94129696
291,3660,225.2263212,45.08065152
291,3661,237.7891104,44.36193312
291,3662,249.18183336,38.49148512
291,3663,259.84114656,38.78006976
291,3664,270.94766232,40.53791232
291,3665,282.02226552,40.14069696
291,3666,293.1546588,38.86456032
291,3667,303.82710888,38.40370272
291,3668,314.42652888,36.96846048
291,3669,324.71758272,40.44464352
291,3670,336.36094272,39.91136544
291,3671,347.06015424,38.07671328
291,3672,357.60343008,38.12389632
291,3673,368.33958336,40.04084448
291,3674,380.19474888,46.11648384
291,3675,393.91126704,50.45622624
291,3676,407.72263896,49.37979456
291,3677,421.4411688,49.38528096
291,3678,435.17182968,49.78139904
291,3679,449.0241972,49.51256544
291,3680,462.79112928,50.98292064
291,3681,477.9867504,54.86290272
291,3682,491.58537192,45.93982176
291,3683,499.3407336,47.8743264
304,3639,12.6412752,38.459664
304,3640,21.06859896,36.91469376
304,3641,30.86904672,33.23770848
304,3642,39.67660848,31.27467456
304,3643,48.03428544,26.71767072
304,3644,54.61546608,23.63431392
304,3645,61.398912,24.41338272
304,3646,68.10457296,23.23819584
304,3647,74.73936792,25.3746
304,3648,81.79548792,24.18075936
304,3649,87.7920012,20.02426272
304,3650,93.434916,22.0608144
304,3651,100.61932632,28.22862528
304,3652,108.59953896,31.23626976
304,3653,118.75413384,39.7709136
304,3654,129.9158184,40.97133792
304,3655,141.44271432,41.69883456
