VehID,Time,Position,Speed
284,3657,244.558631314286,31.5922587428571
284,3658,252.6005616,35.96664384
284,3659,262.67895648,35.8316784
284,3660,272.10855408,32.64188544
284,3661,281.15291496,31.8156336
284,3662,289.69627608,30.04242912
284,3663,298.30047528,32.50582272
284,3664,307.0171152,27.6130512
284,3665,314.29537344,27.24217056
284,3666,321.99090288,28.64778624
284,3667,330.20575056,29.19971808
284,3668,337.9841856,27.3935952
284,3669,345.54859008,26.75278368
284,3670,352.71035376,25.1935488
284,3671,359.70904944,25.60173696
284,3672,367.12483344,26.98979616
284,3673,374.20987896,25.1331984
284,3674,381.89629488,31.0585104
284,3675,391.17053592,34.00690176
284,3676,400.21770096,30.52413504
284,3677,408.39737472,28.66863456
284,3678,415.90959744,24.73488576
284,3679,422.34395592,23.1306624
284,3680,429.27812544,26.79667488
284,3681,436.72911384,25.33290336
284,3682,442.906404,19.93099392
284,3683,448.71622728,23.26891968
284,3684,455.90508768,27.48357216
284,3685,463.86618936,29.8789344
284,3686,472.99952136,36.08844192
284,3687,482.77156176,32.01643584
284,3688,490.88442336,29.15802144
284,3689,497.8527,28.4665782857143
293,3633,21.87019248,32.7208896
293,3634,29.06127792,36.63927648
293,3635,39.69873696,38.67253632
293,3636,50.03938176,34.317432
293,3637,59.51948472,36.10270656
293,3638,69.78002808,36.9179856
293,3639,79.05832296,29.11303296
293,3640,86.90402736,28.27580832
293,3641,94.85805768,29.33139168
293,3642,103.12581864,29.81419488
293,3643,110.78623512,25.01030304
293,3644,117.73034112,25.86398688
293,3645,125.09150496,26.31606624
293,3646,132.5581296,27.89395488
293,3647,140.45647296,29.65838112
293,3648,148.87294584,29.89758816
293,3649,157.21824792,30.7183536
293,3650,166.067994,32.79550464
293,3651,175.20885456,32.92827552
293,3652,184.35724368,32.94473472
293,3653,193.5524196,33.88620096
293,3654,203.15002296,34.88911488
293,3655,213.04764096,36.03028608
293,3656,222.81849264,32.5453248
293,3657,231.0493728,28.52708544
293,3658,238.9665528,28.59292224
293,3659,246.83661072,27.70632
293,3660,254.4791964,27.86762016
293,3661,262.4416392,28.96490016
293,3662,270.21516696,27.17084736
293,3663,277.76573352,26.92834848
293,3664,285.01716936,25.73450784
293,3665,292.42493712,27.43968096
293,3666,300.03097728,27.29922912
293,3667,307.62613608,27.31459104
293,3668,315.0693216,26.33910912
293,3669,322.63214112,28.8804096
293,3670,330.8552184,28.92320352
293,3671,338.48570352,25.75425888
293,3672,345.032076,22.45254336
293,3673,351.51724464,24.1291872
293,3674,358.23421368,23.99861088
293,3675,365.0487492,26.18219808
293,3676,372.618762,27.47369664
293,3677,380.55075528,30.99486816
293,3678,389.87428248,34.31414016
293,3679,398.55138984,28.15949664
293,3680,406.17315768,26.34349824
293,3681,412.87052808,22.79818656
293,3682,419.3688336,23.61127104
293,3683,425.57297664,20.69908992
293,3684,430.88323272,18.10292544
293,3685,436.18050432,21.21371424
293,3686,442.47965352,23.01983712
293,3687,448.88267856,23.0538528
293,3688,455.28683136,23.0538528
293,3689,461.69104512,23.0538528
