VehID,Time,Position,Speed
284,3637,25.7257973333333,48.3108
284,3638,39.56584416,58.3368912
284,3639,56.30369232,56.9268864
284,3640,66.70429128,30.15983808
284,3641,79.18603416,50.71957344
284,3642,92.03917584,38.39053536
284,3643,101.45243616,32.84488224
284,3644,110.5818972,32.93376192
284,3645,119.80929048,34.05518208
284,3646,129.45791736,35.07236064
284,3647,139.04430408,33.66235584
284,3648,148.6828116,36.47578176
284,3649,159.0204084,37.27240704
284,3650,169.93837488,42.12128736
284,3651,181.88491944,43.05397536
284,3652,193.30464768,38.47831776
284,3653,203.75227728,37.5160032
284,3654,214.20024216,37.69595712
284,3655,224.6545164,37.5160032
284,3656,234.49342992,32.54203296
284,3657,240.20272,31.2432192
290,3639,25.0965462,50.4597924
290,3640,38.0522988,53.74587168
290,3641,53.25898416,54.87058368
290,3642,67.66578288,45.41971104
290,3643,78.86596368,38.62754784
290,3644,89.50723272,37.6805952
290,3645,100.11302304,38.69228736
290,3646,110.6267028,37.5050304
290,3647,121.24544712,38.44210752
290,3648,131.71852752,37.54562976
290,3649,141.88772232,34.68721536
290,3650,151.27595856,33.44289984
290,3651,160.58909208,34.1363808
290,3652,170.29916664,35.51785632
290,3653,180.46671552,38.01746016
290,3654,191.14108584,38.44430208
290,3655,201.80164872,38.3389632
290,3656,212.47281864,38.42235648
290,3657,222.72796704,34.79694336
290,3658,232.13656392,33.32768544
290,3659,241.27230384,32.77794816
290,3660,250.3996008,32.99082048
290,3661,259.89902808,35.67147552
290,3662,269.89838832,35.71207488
290,3663,279.76171632,36.48346272
290,3664,290.29447656,38.70545472
290,3665,301.34198304,41.64945696
290,3666,313.22866488,42.07081248
290,3667,324.8168256,43.62565824
290,3668,336.73782792,39.61948896
290,3669,347.39372736,38.30823936
290,3670,358.03338096,38.075616
290,3671,368.6374644,38.4048
290,3672,379.35767664,39.50317728
290,3673,390.73964016,41.40695808
290,3674,401.71865808,37.40956704
290,3675,411.58707624,32.91730272
290,3676,419.58054768,24.4803168
290,3677,425.83031928,21.9456
290,3678,431.81912112,20.02755456
290,3679,436.7287176,16.4207952
290,3680,440.90286216,12.8820672
290,3681,443.84119512,8.0869536
290,3682,445.68675912,5.89019904
290,3683,447.22542,5.4864
290,3684,448.74951144,5.4864
290,3685,450.27345048,5.4864
290,3686,451.79748096,5.4864
290,3687,453.31986552,5.53468032
290,3688,455.39814432,10.23103872
290,3689,458.88252648,14.17466304
290,3690,462.84666384,14.18673312
290,3691,466.76252088,14.49836064
290,3692,471.09711216,16.14537792
