VehID,Time,Position,Speed
285,3638,21.2409024,33.2146656
285,3639,27.37235064,32.93924832
285,3640,37.56940416,39.91794912
285,3641,48.92442336,45.70390656
285,3642,63.19622616,52.65517536
285,3643,76.54207704,43.70575968
285,3644,88.53229944,42.50423808
285,3645,100.28108976,42.9914304
285,3646,112.35138312,43.44789888
285,3647,124.18701096,40.52913408
285,3648,135.7574628,43.64540928
285,3649,147.77956728,42.98813856
285,3650,159.55932528,41.8776912
285,3651,171.00959448,41.51339424
285,3652,182.66630472,41.51997792
285,3653,193.84953864,38.98855296
285,3654,204.52037328,38.1633984
285,3655,215.03161464,37.16816544
285,3656,224.6822532,32.71759776
285,3657,233.79723624,32.90523264
285,3658,242.88777432,32.69236032
285,3659,252.0158028,32.69236032
285,3660,261.02724528,32.53764384
285,3661,270.02579472,32.17554144
285,3662,279.07491048,32.91730272
285,3663,288.38557512,34.55773632
285,3664,297.98945736,33.26184864
285,3665,307.74723312,37.86603552
285,3666,318.37954104,39.88722528
285,3667,330.58495224,46.12306752
285,3668,342.9437388,43.54994592
285,3669,355.07438256,43.45667712
285,3670,367.1372388,44.30706912
285,3671,380.03771592,49.542192
285,3672,394.30948824,50.6833632
285,3673,407.90061168,47.40030144
285,3674,420.6451836,44.6208912
285,3675,432.84026208,43.3645056
285,3676,444.70112736,42.11031456
285,3677,456.35445432,42.16188672
285,3678,468.39783384,46.28985408
285,3679,481.82177448,47.23461216
285,3680,494.185194,44.19953568
286,3635,24.06886728,36.31557888
286,3636,34.421826,37.99332
286,3637,42.39749712,38.62206144
289,3640,23.9540288,32.4575424
289,3641,30.3897792,25.17928416
289,3642,40.15066392,45.65343168
289,3643,53.24874288,47.36189664
289,3644,66.85099152,49.01769216
289,3645,79.4039052,42.51301632
289,3646,91.4870916,45.02798208
289,3647,104.11279152,45.66440448
289,3648,116.49026232,43.04409984
289,3649,128.06001312,41.46730848
289,3650,139.77271512,41.56935552
289,3651,151.17467352,41.07777408
289,3652,162.49881648,40.25152224
289,3653,173.66915736,40.3634448
289,3654,185.10537528,42.25844736
289,3655,196.92216648,42.3659808
289,3656,208.0980852,37.48089024
289,3657,218.26340904,36.26839584
289,3658,227.8515636,32.48058528
289,3659,236.55973008,30.5921664
289,3660,245.03051832,30.58887456
289,3661,253.50907896,30.13240608
289,3662,261.87513792,30.38478048
289,3663,270.26140512,30.52413504
289,3664,279.4075692,34.80901344
289,3665,288.56049984,25.49859264
289,3666,296.62255128,41.120568
289,3667,307.83492408,36.9399312
289,3668,318.374268,39.5349984
289,3669,330.256896,44.80962336
289,3670,342.49297008,43.56859968
289,3671,354.63790896,43.60919904
289,3672,366.6832392,43.61797728
289,3673,379.08183264,47.33556192
289,3674,393.13448424,50.9521968
289,3675,406.63526496,46.36227456
289,3676,419.14953,44.27744256
289,3677,431.18568576,42.24637728
289,3678,442.54131456,40.08473568
289,3679,453.71077152,40.32723456
289,3680,465.34437792,45.15746112
289,3681,478.68157248,47.70095616
289,3682,491.21433888,44.02506816
289,3683,499.2863776,45.153072
309,3643,24.1492701333333,30.2642016
309,3644,32.98219464,36.49443552
309,3645,43.53674808,37.9713744
309,3646,55.81229376,51.17055552
309,3647,69.90094224,46.35239904
309,3648,81.41735304,40.09790304
309,3649,92.60393976,39.28591584
309,3650,103.41806088,39.10925376
309,3651,114.36824472,40.3305264
309,3652,125.548644,39.39674112
309,3653,136.97291376,42.23650176
309,3654,148.49651784,41.40915264
309,3655,159.6103488,38.44101024
309,3656,170.22970272,38.3609088
309,3657,180.90379872,38.44539936
309,3658,191.49764088,37.91431584
309,3659,202.04393424,37.4611392
309,3660,212.26305528,36.59319072
309,3661,222.22839984,34.56322272
309,3662,231.5157168,32.91071904
309,3663,240.6286272,32.69455488
309,3664,249.74202528,32.90084352
309,3665,258.67623144,31.68176544
309,3666,267.631926,32.24028096
309,3667,276.55241616,31.74760224
309,3668,285.11248032,30.44842272
309,3669,293.63200608,31.54460544
309,3670,302.9721144,35.89970976
309,3671,313.34107512,38.048184
309,3672,324.4012308,42.88389696
309,3673,336.40675416,41.98412736
309,3674,348.11400024,42.26942016
309,3675,359.89997616,43.03641888
309,3676,372.01108224,43.88790816
309,3677,384.52153728,46.99430784
309,3678,397.56776976,45.19037952
309,3679,409.26937704,39.30566688
309,3680,419.98687656,38.49916608
309,3681,430.56255264,37.57745088
309,3682,440.9017344,37.48637664
309,3683,451.2980052,36.2596176
309,3684,461.3478708,36.4132368
309,3685,471.9898104,41.55948
309,3686,483.68288328,40.0123152
309,3687,494.27178768,39.18277152
309,3688,500.4901344,41.1260544
324,3646,19.7857872,30.5702208
324,3647,24.75216792,26.61891552
324,3648,31.61547144,30.64812768
324,3649,42.89371152,45.2628
324,3650,55.5478188,45.52834176
324,3651,68.00935344,42.43620672
324,3652,78.4992588,35.23585536
324,3653,88.41809088,35.30937312
324,3654,98.32957728,36.77095008
324,3655,108.55784232,37.23729408
324,3656,119.50330176,41.51229696
324,3657,131.02108416,42.02801856
324,3658,142.93425312,42.66883008
324,3659,154.73321352,41.55948
324,3660,166.07488248,40.95158688
324,3661,177.24187056,39.2661648
324,3662,188.36188896,40.25152224
324,3663,199.46032752,40.54010688
324,3664,210.6756264,39.5898624
324,3665,221.57067192,39.0137904
324,3666,232.44179064,39.29688864
324,3667,242.75195544,34.41508992
324,3668,252.13104768,33.53397408
324,3669,261.5903328,35.24134176
324,3670,271.43113608,35.17440768
324,3671,280.8753336,31.53253536
324,3672,289.09752696,30.50548128
324,3673,298.2088524,34.70477184
324,3674,308.50277136,38.05257312
324,3675,319.12703256,39.19703616
324,3676,330.38296128,40.49950752
324,3677,341.19244944,38.0426976
324,3678,352.18774368,41.33344032
324,3679,363.61591488,41.065704
324,3680,375.13628808,41.5759392
324,3681,386.70747144,41.7734496
324,3682,398.28953616,41.5759392
324,3683,409.81752936,40.92744672
324,3684,420.78362376,38.46624768
324,3685,431.4515628,38.4048
324,3686,442.09932408,38.27971008
324,3687,452.682102,37.85286816
324,3688,463.183986,37.84628448
324,3689,473.73460752,37.95601248
324,3690,484.27605456,38.25776448
324,3691,494.97758256,38.55073824
324,3692,505.67603208,38.55073824
324,3693,512.6435264,38.5913376
335,3649,22.682708,35.1897696
335,3650,31.66875048,47.91492576
335,3651,45.74639568,44.92703232
335,3652,56.73626448,37.0661184
335,3653,66.81325728,36.65683296
335,3654,77.3356848,38.49916608
335,3655,87.79910304,37.08367488
335,3656,98.1835476,38.01087648
335,3657,108.88672152,38.70984384
335,3658,119.74394136,39.22337088
335,3659,130.30599288,37.98454176
335,3660,141.17235672,39.37699008
335,3661,151.99479888,38.41796736
335,3662,162.64094472,38.21716512
335,3663,173.27806848,38.41906464
335,3664,183.95566968,38.46953952
335,3665,194.64098232,38.41467552
335,3666,205.2925536,38.72191392
335,3667,216.39663096,40.09790304
335,3668,227.0404908,37.74423744
335,3669,237.67292064,38.19741408
335,3670,248.08802808,36.50540832
335,3671,258.25835064,37.53026784
335,3672,268.76407512,37.59171552
335,3673,279.2964696,37.87481376
335,3674,289.12437984,35.09540352
335,3675,299.57240568,38.40699456
335,3676,310.17810456,37.92419136
335,3677,320.90279736,40.85063712
335,3678,333.03594048,44.5879728
335,3679,345.21809544,43.808904
335,3680,357.4606008,43.6607712
