VehID,Time,Position,Speed
294,3631,22.7126292,31.4151264
294,3632,29.84406528,32.18651424
294,3633,38.88665832,33.10932672
294,3634,48.08104176,32.94254016
294,3635,57.207912,32.14262304
294,3636,65.48304912,28.04318496
294,3637,73.25956392,28.03111488
294,3638,81.00559872,26.35008192
294,3639,87.33742248,20.30736096
294,3640,92.89215864,20.50048224
294,3641,98.73441264,21.02827392
294,3642,104.65600608,21.77771616
294,3643,110.90781984,23.31829728
294,3644,117.31654464,22.3406208
294,3645,123.7704408,25.41629664
294,3646,131.22328848,27.9422352
294,3647,139.47654096,31.17701664
294,3648,147.83693064,28.05306048
294,3649,155.47079904,27.39578976
294,3650,163.31933808,30.531816
294,3651,172.31599776,32.35549536
294,3652,180.188616,28.08049248
294,3653,189.62437056,36.96955776
294,3654,200.13939144,38.37627072
294,3655,210.84613152,38.81298816
294,3656,221.164404,34.28670816
294,3657,230.3452848,32.9184
294,3658,239.42088768,31.4590176
294,3659,247.47571536,27.4649184
294,3660,255.12116616,28.06951968
294,3661,263.17709112,29.12839488
294,3662,270.971772,27.68656896
294,3663,278.711406,27.56806272
294,3664,286.3309488,27.432
294,3665,293.95088784,27.43419456
294,3666,301.48127664,26.61672096
294,3667,308.55973848,24.19392672
294,3668,315.22684224,25.23085632
294,3669,322.97577264,31.03437024
294,3670,332.19612504,33.50654208
294,3671,341.37548184,32.84488224
294,3672,350.61710928,33.83792064
294,3673,359.94667152,33.40449504
294,3674,369.76650456,37.68388704
294,3675,380.57940648,41.46950304
294,3676,393.1497852,46.68048576
294,3677,405.65621688,43.50056832
294,3678,417.51787464,42.0367968
294,3679,429.05287824,40.42818432
294,3680,439.82524176,37.10781504
294,3681,449.55290328,33.6426048
294,3682,458.73555192,31.68286272
294,3683,467.26041168,31.49083872
294,3684,476.42553432,33.28159968
294,3685,484.79134944,26.10648576
294,3686,491.38075968,22.81025664
294,3687,497.575602933333,23.8890048
305,3634,22.8385116,31.3163712
305,3635,30.8576472,32.32696608
305,3636,39.66447744,31.1846976
305,3637,48.3703884,31.9198752
305,3638,57.73930032,35.19306144
305,3639,67.43373864,32.91181632
305,3640,75.41907192,25.6873248
305,3641,82.12390992,23.12846784
305,3642,88.38648312,21.94230816
305,3643,94.31264856,20.73420288
305,3644,100.25865648,22.34830176
305,3645,106.69959864,24.3980208
305,3646,113.89254336,27.102816
305,3647,121.67210616,28.77945984
305,3648,129.67911072,29.02963968
305,3649,137.94693264,30.25530144
305,3650,146.39571432,30.4001424
305,3651,154.57419936,28.1342592
305,3652,162.27299016,27.71070912
305,3653,170.507406,32.16786048
305,3654,179.8347432,34.93849248
305,3655,189.62906448,35.6286816
305,3656,199.97233056,37.79142048
